Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %,Best Epoch STD,Best Validation Objective STD,CRPS STD,Direction Brier STD,Tail Brier STD,Stress CRPS STD,Stress Tail Brier STD,Mean predicted tail probability STD,Observed tail frequency STD,Tail calibration gap STD,Stress predicted tail probability STD,Stress observed tail frequency STD,Stress tail calibration gap STD,Mean pi_D STD,Mean pi_N STD,Mean pi_T STD,"Corr(risk, pi_T) STD","Corr(dir_unc, pi_D) STD",Risk monotonic violations STD,Dir monotonic violations STD,Delta pi_T risk 0->1 STD,Delta pi_D dir 0->1 STD,CRPS Delta STD,Direction Brier Delta STD,Tail Brier Delta STD,Stress CRPS Delta STD,Stress Tail Brier Delta STD,Tail calibration gap Delta STD,Stress tail calibration gap Delta STD,CRPS Delta % STD,Monotonic OK,CRPS Constraint OK,Eligible,Rank
Stage3,S3_008,3.0,0.05,0.005,0.01,45.6,1.2968785047531128,0.7272950887680054,0.22340945899486542,0.07598042786121369,1.2544490575790406,0.1531069189310074,0.04979617446660996,0.08338461518287658,0.03358844071626663,0.17274201214313506,0.18255030512809753,0.0354751855134964,0.38308113217353823,0.29647976756095884,0.3204390943050385,0.9204675937321568,0.6536842091240896,0.0,0.0,0.5396032810211182,0.30026618838310243,0.00033887624740600584,-0.00043971240520477293,-0.00038797855377197265,-0.0010470151901245117,-0.001087471842765808,-0.0074461475014686584,-0.01379697173833847,0.04822868474648302,3.577708763999663,0.054944136911229145,0.02675528204670198,0.005589179169558159,0.0039764887941673085,0.13304436315333132,0.02907830673062939,0.006830406480164118,0.005615911054888193,0.011488298703475903,0.01634958261485471,0.04757331469429133,0.036689698145504296,0.003797223137881941,0.000441485671813499,0.0035062432733308645,0.00306152226305999,0.014784247773187662,0.0,0.0,8.378153200530456e-06,5.082713171417607e-05,0.0008513783053679977,0.0005261462812610125,0.0003954403587607701,0.0068350185850954365,0.0028945209445352528,0.002141048707197521,0.021066468302860915,0.11850265725446199,True,True,True,11
Stage3,S3_009,3.0,0.05,0.01,0.01,45.6,1.2968822956085204,0.7272950887680054,0.22340946793556213,0.0759804293513298,1.2544490814208984,0.15310692191123962,0.04979612231254578,0.08338461518287658,0.03358849287033081,0.1727418601512909,0.18255030512809753,0.03547526001930237,0.3830831050872803,0.2964794456958771,0.32043746709823606,0.9204672789034275,0.6536844155883076,0.0,0.0,0.539603340625763,0.30026695132255554,0.00033887624740600584,-0.00043970346450805664,-0.0003879770636558533,-0.0010469913482666015,-0.0010874688625335694,-0.00744609534740448,-0.013796897232532501,0.04822868474648302,3.577708763999663,0.05494419120070138,0.02675528204670198,0.00558917248117245,0.003976487034539432,0.1330443807132646,0.029078316275995837,0.006830370406203317,0.005615911054888193,0.011488268275860854,0.016349543433801378,0.04757331469429133,0.03668964410254483,0.0037970026831270387,0.0004412684447595777,0.0035058555402750664,0.003061544446471138,0.01478445656959988,0.0,0.0,8.448356547255517e-06,5.0948497457808115e-05,0.0008513783053679977,0.0005261594287708291,0.00039544046450053124,0.006835024131365748,0.002894509916705971,0.0021410123248250543,0.02106632649696937,0.11850265725446199,True,True,True,12
Stage1,S1_022,3.0,0.05,0.0,0.02,45.6,1.2955934286117554,0.7272865891456604,0.22340636551380158,0.07598343342542649,1.2544536113739013,0.1531120240688324,0.04970551431179047,0.08338461518287658,0.03367910087108612,0.17239753305912017,0.18255030512809753,0.03554963171482086,0.38154093623161317,0.2976198852062225,0.32083921432495116,0.9204678790837131,0.6536840308941112,0.0,0.0,0.522914457321167,0.2909789800643921,0.00033037662506103517,-0.00044280588626861573,-0.00038497298955917356,-0.0010424613952636718,-0.0010823667049407958,-0.00735548734664917,-0.013722525537014007,0.047032291706721664,3.577708763999663,0.05481485678512024,0.026761183513933244,0.005591037285037626,0.003981997397256896,0.13314464288066322,0.029122687272883325,0.006838131417265692,0.005615911054888193,0.0114974168676176,0.01640503168250539,0.04757331469429133,0.036778839984000986,0.0036799997229117827,0.00042801425488611644,0.003398117270570845,0.0030615031110875187,0.014784077394227277,0.0,0.0,8.189448272882416e-06,4.911303645345933e-05,0.0008399606297927388,0.0005230218618563918,0.0003893330033483942,0.006732635820195025,0.0028488368662256164,0.002146775522119272,0.020777978000268198,0.11690034209194765,True,True,True,13
Stage2,S2_004,3.0,0.05,0.0,0.02,45.6,1.2955934286117554,0.7272865891456604,0.22340636551380158,0.07598343342542649,1.2544536113739013,0.1531120240688324,0.04970551431179047,0.08338461518287658,0.03367910087108612,0.17239753305912017,0.18255030512809753,0.03554963171482086,0.38154093623161317,0.2976198852062225,0.32083921432495116,0.9204678790837131,0.6536840308941112,0.0,0.0,0.522914457321167,0.2909789800643921,0.00033037662506103517,-0.00044280588626861573,-0.00038497298955917356,-0.0010424613952636718,-0.0010823667049407958,-0.00735548734664917,-0.013722525537014007,0.047032291706721664,3.577708763999663,0.05481485678512024,0.026761183513933244,0.005591037285037626,0.003981997397256896,0.13314464288066322,0.029122687272883325,0.006838131417265692,0.005615911054888193,0.0114974168676176,0.01640503168250539,0.04757331469429133,0.036778839984000986,0.0036799997229117827,0.00042801425488611644,0.003398117270570845,0.0030615031110875187,0.014784077394227277,0.0,0.0,8.189448272882416e-06,4.911303645345933e-05,0.0008399606297927388,0.0005230218618563918,0.0003893330033483942,0.006732635820195025,0.0028488368662256164,0.002146775522119272,0.020777978000268198,0.11690034209194765,True,True,True,14
Stage2,S2_005,3.0,0.02,0.0,0.0,45.6,1.3000464916229248,0.7272671818733215,0.22339681088924407,0.07598693817853927,1.254442811012268,0.1531132936477661,0.049613361805677415,0.08338461518287658,0.033771253377199176,0.17226977348327638,0.18255030512809753,0.035580790042877196,0.3940536558628082,0.2949983060359955,0.3109480142593384,0.9189002107258416,0.655606284670456,0.0,0.0,0.5553572654724122,0.31298576593399047,0.00031096935272216796,-0.00045236051082611086,-0.00038146823644638064,-0.0010532617568969726,-0.00108109712600708,-0.007263334840536118,-0.013691367208957672,0.04433319027466005,3.577708763999663,0.05461148521216492,0.02676768219563229,0.00558768800292312,0.003981382202615065,0.133137489995026,0.029114699460757593,0.006748947073563386,0.005615911054888193,0.011410338096133281,0.016220362093847328,0.04757331469429133,0.03660826448420437,0.003948409879331206,0.0005095109203876727,0.003591413615646754,0.0031060454180244766,0.0146911508757319,0.0,0.0,2.820187956982039e-06,2.0029573068189986e-05,0.0008264922879967788,0.0005273925006177476,0.0003907114722024391,0.00672875150403795,0.0028545940337792734,0.0020860157569711577,0.02057749520124955,0.11500519874492937,True,True,True,15
Stage2,S2_006,3.0,0.02,0.0,0.005,45.6,1.2993774652481078,0.7272635459899902,0.2233954817056656,0.07598831802606583,1.2544454097747804,0.15311574041843415,0.04957230016589165,0.08338461518287658,0.03381231501698494,0.17211005389690398,0.18255030512809753,0.03561466038227081,0.39314291477203367,0.2955733299255371,0.31128374934196473,0.9189002020109049,0.6556062892477902,0.0,0.0,0.5470269083976745,0.3082910180091858,0.00030733346939086913,-0.00045368969440460203,-0.0003800883889198303,-0.0010506629943847657,-0.0010786503553390503,-0.007222273200750351,-0.013657496869564056,0.04382072639465934,3.577708763999663,0.05455363708558121,0.026770356508708584,0.005588622454512087,0.00398398965180566,0.13318471747963131,0.029135682640493432,0.0067543360649345765,0.005615911054888193,0.011416248689376421,0.016249291941641486,0.04757331469429133,0.036655157611383854,0.0038891913503802758,0.0005018590261806825,0.0035375157880345033,0.003106045506685739,0.014691155412938717,0.0,0.0,2.7735700691922106e-06,1.972630104409744e-05,0.0008213292067769407,0.0005258415349141905,0.0003878246918466223,0.006680841422246466,0.0028330300220186727,0.0020901303267990717,0.020445684359749076,0.11428083220864108,True,True,True,16
Stage2,S2_009,3.0,0.01,0.0,0.0,45.6,1.30067138671875,0.7272553324699402,0.223391592502594,0.07599015980958938,1.254443073272705,0.1531173586845398,0.04952259212732315,0.08338461518287658,0.033862023055553435,0.17199759185314178,0.18255030512809753,0.03564006388187409,0.3972056031227112,0.29485159516334536,0.3079428136348724,0.9183723966097187,0.6562499898368949,0.0,0.0,0.5549614787101745,0.3140809118747711,0.0002991199493408203,-0.00045757889747619627,-0.00037824660539627076,-0.001052999496459961,-0.0010770320892333984,-0.007172565162181854,-0.013632093369960786,0.042675173678898615,3.577708763999663,0.05445725890852279,0.026773822980088225,0.00558784652980949,0.003984858479430638,0.13320200725447406,0.0291416913111393,0.006725268219912693,0.005615911054888193,0.011388163140646007,0.016196426008780757,0.04757331469429133,0.03661578007630544,0.0039598025641913465,0.0005285832552913567,0.003583757597517358,0.0031209524508471753,0.014659289078876689,0.0,0.0,1.3751761673559218e-06,9.883898771515745e-06,0.0008145699196637043,0.0005267444006769921,0.00038709955393478743,0.006659388542922178,0.0028260140305214764,0.002070929302776309,0.020319533667483798,0.113330588422998,True,True,True,17
Stage2,S2_007,3.0,0.02,0.0,0.01,45.6,1.2987083673477173,0.7272599577903748,0.22339416146278382,0.07598970234394073,1.2544482469558715,0.15311820805072784,0.049531235545873645,0.08338461518287658,0.033853379637002946,0.17195029854774474,0.18255030512809753,0.03564856648445129,0.3922321617603302,0.29614837765693663,0.3116194844245911,0.9189001894749964,0.6556063039247632,0.0,0.0,0.5386965155601502,0.30359622836112976,0.0003037452697753906,-0.00045500993728637696,-0.0003787040710449219,-0.001047825813293457,-0.001076182723045349,-0.007181208580732346,-0.013623590767383575,0.043314793203432705,3.577708763999663,0.0544958420529316,0.026773041959666427,0.0055895457617832055,0.0039866113398262975,0.13323185255172104,0.02915668197862462,0.006759704918037752,0.005615911054888193,0.011422144992114048,0.016278148455089597,0.04757331469429133,0.036702776429786574,0.003829983018514627,0.0004942261277645053,0.0034836409490199287,0.0031060458910512723,0.014691166988474915,0.0,0.0,2.761631846243627e-06,1.940479078906301e-05,0.0008162273668319201,0.0005243148484389577,0.0003849303056869624,0.006633030478169211,0.0028114440972236737,0.002094236356387271,0.020314505959333533,0.11356496415885262,True,True,True,18
Stage2,S2_013,3.0,0.005,0.0,0.0,45.6,1.3009828090667725,0.7272494316101075,0.22338898479938507,0.0759917825460434,1.254443311691284,0.1531194567680359,0.04947720542550087,0.08338461518287658,0.03390740975737572,0.17186135649681092,0.18255030512809753,0.0356697142124176,0.3987825870513916,0.2947721242904663,0.3064452946186066,0.9181075227100756,0.656572381912414,0.0,0.0,0.5547477722167968,0.3146190643310547,0.0002932190895080566,-0.0004601866006851196,-0.00037662386894226073,-0.0010527610778808595,-0.0010749340057373048,-0.007127178460359573,-0.013602443039417267,0.04184967091938464,3.577708763999663,0.054380005079363934,0.02677683745629259,0.00558792873382165,0.003986597492583849,0.13323435883898152,0.029155228726018462,0.006713489086477031,0.005615911054888193,0.011377135427216948,0.01618451412483871,0.04757331469429133,0.03662056047445959,0.003965512633384758,0.0005383177704878402,0.0035800094581129394,0.0031284147292617087,0.014643179145313288,0.0,0.0,7.508765949301479e-07,4.917970174372705e-06,0.0008085886250331707,0.0005264154566334738,0.0003852874856109625,0.0066246610112588224,0.0028116860866948955,0.002063504086309717,0.020190849977443883,0.11249061769572333,True,True,True,19
Stage2,S2_010,3.0,0.01,0.0,0.005,45.6,1.2999928712844848,0.727251935005188,0.22339034974575042,0.07599150240421296,1.2544458627700805,0.15311979949474336,0.04948286265134812,0.08338461518287658,0.033901752531528474,0.17184184789657592,0.18255030512809753,0.035673010349273684,0.396247524023056,0.29542882442474366,0.3083236575126648,0.9183723938629047,0.6562499949865839,0.0,0.0,0.5466370582580566,0.3093696892261505,0.000295722484588623,-0.0004588216543197632,-0.00037690401077270506,-0.0010502099990844726,-0.0010745912790298463,-0.007132835686206818,-0.013599146902561188,0.04219588336934389,3.577708763999663,0.05440167402927975,0.02677641962930346,0.005588775018737808,0.003987418203045836,0.13324828695375956,0.0291622982909243,0.0067310082907457245,0.005615911054888193,0.01139439700343093,0.01622561289556832,0.04757331469429133,0.036663828847783464,0.0039003929825519148,0.000520662668274252,0.003530006317449525,0.003120953348958999,0.01465929303077206,0.0,0.0,1.4086130020733445e-06,9.709119126402768e-06,0.000809585493092718,0.0005252034341631597,0.0003842675187445959,0.0066125282721963205,0.0028048449446051314,0.002075264142771869,0.02019226777402415,0.11263145608025377,True,True,True,20
Stage2,S2_014,3.0,0.005,0.0,0.005,45.6,1.3002995252609253,0.7272461891174317,0.22338776886463166,0.07599310278892517,1.2544462919235229,0.153121879696846,0.04943816214799881,0.08338461518287658,0.033946453034877776,0.17170764803886412,0.18255030512809753,0.035702192783355714,0.397800874710083,0.29535054564476015,0.30684860348701476,0.9181075183321464,0.6565723830342943,0.0,0.0,0.5464265584945679,0.30989978909492494,0.0002899765968322754,-0.0004614025354385376,-0.00037530362606048585,-0.00104978084564209,-0.001072511076927185,-0.007088135182857514,-0.013569964468479157,0.04139183282157681,3.577708763999663,0.05432567329607795,0.026779411327391898,0.005588848444725342,0.003989130885905413,0.13328005680779992,0.029175618518647296,0.006719390626316022,0.005615911054888193,0.011383511484772332,0.016213794700770143,0.04757331469429133,0.03666911932567256,0.00390602070656374,0.0005302498174429639,0.003526293764500091,0.0031284165597276945,0.014643179881600441,0.0,0.0,6.958698688703575e-07,4.857211723489284e-06,0.0008036995638135963,0.000524889449989826,0.00038248810507220175,0.006578396526262976,0.0027907435535728174,0.0020679340154175457,0.02006588026440017,0.11180500103715107,True,True,True,21
Stage2,S2_011,3.0,0.01,0.0,0.01,45.6,1.299314284324646,0.7272485971450806,0.22338910400867462,0.07599285393953323,1.2544487714767456,0.1531222641468048,0.04944314509630203,0.08338461518287658,0.033941470086574554,0.1716860830783844,0.18255030512809753,0.03570601940155029,0.39528948068618774,0.2960060477256775,0.3087044835090637,0.9183723845465958,0.6562500045415487,0.0,0.0,0.5383126139640808,0.30465850830078123,0.00029238462448120115,-0.0004600673913955688,-0.0003755524754524231,-0.0010473012924194336,-0.0010721266269683837,-0.007093118131160736,-0.013566137850284576,0.04172477955067764,3.577708763999663,0.05434615144708758,0.02677902131016155,0.005589692385209721,0.0039899870073775295,0.13329440496100084,0.029182906499101685,0.0067367083046379495,0.005615911054888193,0.011400594700476652,0.01625468422403907,0.04757331469429133,0.03671251600852706,0.0038409932464477992,0.00051273845837781,0.003476235468345393,0.003120954294468338,0.01465929242696913,0.0,0.0,1.4130198468124506e-06,9.58899622145549e-06,0.0008045607957062258,0.0005236692400495407,0.00038142896765005417,0.0065657879976569085,0.0027836687292490943,0.0020795703477016775,0.02006562429397154,0.1119269869856142,True,True,True,22
